id,title,vote,answer,view_num,link,time,author,reputation,combination,issues being discuss,solution,question contain code,Solution type,Solved,answer or highest vote,Symptoms ,SDLC,Special case,Taxonomy_Second,Taxonomy_Third
16305012,Embedding IPython-shell in C/C++-program,10,1,1109,https://stackoverflow.com/questions/16305012/embedding-ipython-shell-in-c-c-program,2013-04-30 16:45:28,bgschaid,243,c++|python,"all I find when looking for ""ipython embedding"" is instructions how to embed IPython into Python-programs (amongst others http://ipython.org/ipython-doc/dev/interactive/reference.html#embedding-ipython). I tried to reproduce these on the embedded regular python-shell I have but most of them fail in some way",,,,?,0,Embedding,Coding,"no vote,1 answer",,
18836120,Using C/inline assembly in C#,15,3,30175,https://stackoverflow.com/questions/18836120/using-c-inline-assembly-in-c-sharp,2013-09-16 19:49:14,Tigress,165,c#|c++,"Is there some method of using C source mixed with inline asm (this is not C++ code) in a C# app? I'm not picky about how it gets done, if it requires compiling the C/asm into a DLL alongside the C# app, so be it.",,,,?,20,Embedding,Coding,,,
20421002,Passing a C++ function to a javascript function in emscripten,15,3,2515,https://stackoverflow.com/questions/20421002/passing-a-c-function-to-a-javascript-function-in-emscripten,2013-12-06 09:59:03,Markus Pilman,2958,c++|javascript,I am learning about emscripten and trying to understand it better. As far as I understand the use-case it was mostly designed for is to port existing C/C++-code to a web client (browser) and calling C/C++ code from JavaScript.,,,,?,5,Embedding,Coding,,,
33192485,Using Rhino instead of ScriptEngine to run Javascript code in Java,22,2,1648,https://stackoverflow.com/questions/33192485/using-rhino-instead-of-scriptengine-to-run-javascript-code-in-java,2015-10-17 22:59:22,learner,10.9k,java|javascript,"Based on the discussion converting string representation of unknown date-format to Date in java, I want to use the JavaScript Date function in my App-Engine project. ",,,,?,1,Embedding,Coding,,,
34383278,calling javaScript from java method,8,4,6376,https://stackoverflow.com/questions/34383278/calling-javascript-from-java-method,2015-12-20 16:42:53,Abhijit Desai,123,java|javascript,"I want to execute JavaScript function from Java. I used the following piece of code
ScriptEngineManager manager = new ScriptEngineManager();    
ScriptEngine engine = manager.getEngineByName(""JavaScript""); 
but this throws an exception for the alert() method ?
engine.eval(""alert('HI');"");",,,,?,2,Embedding,Coding,,,
15006048,Dynamically rethrowing self-defined C++ exceptions as Python exceptions using SWIG,22,2,3127,https://stackoverflow.com/questions/15006048/dynamically-rethrowing-self-defined-c-exceptions-as-python-exceptions-using-sw,2013-02-21 15:30:35,tbacker,742,c++|python,"I want to create a Python language binding for a C++ API using SWIG. Some of the API functions may throw exceptions.
Wrapper classes are no Python exceptions.
How can the Python C API throw a user-defined exception?
How can the Python C API evaluate the C++ type at runtime and then find the corresponding Python wrapper class by name?",,,,?,9,Error/Exception handling,Coding,,,
16689,Java and C# interoperability,30,9,20462,https://stackoverflow.com/questions/16689/java-and-c-sharp-interoperability,2008-08-19 18:31:32,,,c#|java,"I have two programs. One is in C# and another one in Java. Those programs will, most probably, always run on the same machine.
What would be the best way to let them talk to each other?","I am author of jni4net, open source interprocess bridge between JVM and CLR. It's build on top of JNI and PInvoke. No C/C++ code needed.(19 votes)",,,?,19,Interfacing,Design,no reputation,Interfacing choice,
129989,How to call Java code from C#?,25,4,38630,https://stackoverflow.com/questions/129989/how-to-call-java-code-from-c,2008-09-24 21:07:00,,,c#|java,"What would be the most efficient mechanism - make DLL(s) from Java code, ... - to achieve this ?",IKVM!(30 votes),,,?,30,Interfacing,Coding,,Interfacing choice,
165945,What is the best approach for IPC between Java and C++?,12,5,12080,https://stackoverflow.com/questions/165945/what-is-the-best-approach-for-ipc-between-java-and-c,2008-10-03 06:52:01,,,c++|java,"Want to implement a robust IPC solution between a single JVM app (one process, potentially multiple threads) and a native C++ application that is linked to a C++ dll. ",use a standard TCP/IP socket (9 votes),,,?,9,Interfacing,Design,,Interfacing choice,
525212,How to run Unix shell script from Java code?,155,17,389048,https://stackoverflow.com/questions/525212/how-to-run-unix-shell-script-from-java-code,2009-02-08 05:32:25,,,java|shell,"is it possible to run a Unix shell script from Java code? If yes, would it be a good practice to run a shell script from within Java code?",look at Process Builder(174 votes),,,?,178,Interfacing,Coding,no reputation,Interfacing choice,
1062910,Debug c++ dll in C#,35,6,27046,https://stackoverflow.com/questions/1062910/debug-c-dll-in-c-sharp,2009-06-30 10:24:35,,,c#|c++,"I have a .dll from c++ and I want to debug it in C#, but I don't know how to.
When I compiled the c++ project, Visual studio asked me to execute an "".exe"".
I supposed that I had to create a project to execute the dll.
But I am lost, how could I debug it?","I've done this before by going into your C# project properties, and under the Debug section, checking the ""Enable unmanaged code debugging"" check box. This should allow you to step into your C++ DLL.(42 votes)",,,?,43,Interfacing,Testing/Debugging,,Interfacing choice,
1076300,Extending Python with C/C++,7,9,20982,https://stackoverflow.com/questions/1076300/extending-python-with-c-c,2009-07-02 19:42:30,,,c++|python,Can anyone please give me tips on the tools or sofware to use to extend Python with C/C++? Thanks.,,,,?,13,Interfacing,Design,,Interfacing choice,
1314769,"Calling C# from native C++, without /clr or COM?",8,2,3010,https://stackoverflow.com/questions/1314769/calling-c-sharp-from-native-c-without-clr-or-com,2009-08-22 00:33:06,titanae,2191,c#|c++,"I have a class library written in C#, and I want to call it from a legacy native C++ application. The host application is truly native, compiled on Windows & Linux, its a console application. So how can I make it call the C# class library, assuming using Microsoft .NET on Windows, and Mono on Linux.",,,,?,6,Interfacing,Design,,Interfacing choice,
1843205,Are there tools to integrate Java and C++?,7,5,5951,https://stackoverflow.com/questions/1843205/are-there-tools-to-integrate-java-and-c,2009-12-03 21:55:20,,,c++|java,Need a GUI written in Java as frond end to integrate with back end code which written in C++. How to integrate Java and C++?,"Swig
splitting the application into a client/server architecture (3 votes)",,,?,3,Interfacing,Design,no reputation,Interfacing choice,
2261347,AMQP C++ implementation,9,6,5798,https://stackoverflow.com/questions/2261347/amqp-c-implementation,2010-02-14 14:13:37,Hacker_PK,237,c++|python,We are writing C++ code which needs messaging. Is there a free/open-source and stable AMQP server available that has equally stable C++ client library with it. We also need to provide Python interface of our code to users (idea is to do maximum stuff in C++ and expose the API in Python).,"For future reference, take a look at Apache Qpid(8 votes)",,,?,8,Interfacing,Design,,Interfacing choice,
2390407,PInvokeStackImbalance C# call to unmanaged C++ function,40,5,44716,https://stackoverflow.com/questions/2390407/pinvokestackimbalance-c-sharp-call-to-unmanaged-c-function,2010-03-05 22:33:33,user287498,401,c#|c++,"After switching to VS2010, the managed debug assistant is displaying an error about an unbalanced stack from a call to an unmanaged C++ function from a C# application.
The usuals suspects don't seem to be causing the issue. Is there something else I should check? ","As mentioned in Dane Rose's comment, you can either use __stdcall on your C++ function or declare CallingConvention = CallingConvention.Cdecl on your DllImport.(62 votes)",,,?,62,Interfacing,Coding,,Invocation mechanism,Explicit interfacing
