id,title,vote,answer,view_num,link,time,author,reputation,combination,relevant
28085848,How to crop and upload photo using cropit jquery plugin with php,13,2,12948,https://stackoverflow.com/questions/28085848/how-to-crop-and-upload-photo-using-cropit-jquery-plugin-with-php,2015-01-22 10:01:21,this.Tony,241,javascript|php|shell,no
26233127,Long polling PHP returns 2 results instead of one,13,12,1382,https://stackoverflow.com/questions/26233127/long-polling-php-returns-2-results-instead-of-one,2014-10-07 09:45:47,Akar,3692,java|javascript|php,no
26203453,jQuery generate unique IDs,13,7,47542,https://stackoverflow.com/questions/26203453/jquery-generate-unique-ids,2014-10-05 14:19:51,Mia,362,c|javascript|php,no
15205437,jQuery Mobile: How to correctly submit form data,13,4,43637,https://stackoverflow.com/questions/15205437/jquery-mobile-how-to-correctly-submit-form-data,2013-03-04 15:47:48,user2001897,3586,javascript|php|shell,no
7013643,urlencode() from PHP in JavaScript?,13,6,16285,https://stackoverflow.com/questions/7013643/urlencode-from-php-in-javascript,2011-08-10 15:41:12,daGrevis,18.7k,c|javascript|php,no
2748757,Why is there a large difference in readability between the C# and ECMAScript specifications?,13,7,1556,https://stackoverflow.com/questions/2748757/why-is-there-a-large-difference-in-readability-between-the-c-sharp-and-ecmascrip,2010-05-01 03:18:41,ChaosPandion,71.6k,c|c#|javascript,no
34397585,Time left until Windows suspend,13,2,373,https://stackoverflow.com/questions/34397585/time-left-until-windows-suspend,2015-12-21 14:06:58,Eduardo Po¡Ì?o,1532,c|c++|java,no
33491687,Difference between double pointer and array of pointers,13,3,3600,https://stackoverflow.com/questions/33491687/difference-between-double-pointer-and-array-of-pointers,2015-11-03 05:03:35,Rakesh kumar,342,c|c++|java,no
32330293,How to share memory between linux program and windows program running through Wine (same computer)?,13,2,2098,https://stackoverflow.com/questions/32330293/how-to-share-memory-between-linux-program-and-windows-program-running-through-wi,2015-09-01 11:20:22,hl037_,2269,c|c++|php,no
27768429,Implementation of string pattern matching using Suffix Array and LCP(-LR),13,4,4552,https://stackoverflow.com/questions/27768429/implementation-of-string-pattern-matching-using-suffix-array-and-lcp-lr,2015-01-04 17:43:46,Paddre,698,c|c++|java,no
23505212,"Floating Point, is an equality comparison enough to prevent division by zero?",13,2,495,https://stackoverflow.com/questions/23505212/floating-point-is-an-equality-comparison-enough-to-prevent-division-by-zero,2014-05-06 21:55:31,Anne Quinn,10.2k,c|c#|c++,no
18422123,SDL embed image inside program executable,13,3,4091,https://stackoverflow.com/questions/18422123/sdl-embed-image-inside-program-executable,2013-08-24 19:08:51,Scott,388,c|c++|python,no
13893085,posix_spawnp and piping child output to a string,13,1,5155,https://stackoverflow.com/questions/13893085/posix-spawnp-and-piping-child-output-to-a-string,2012-12-15 14:32:30,rubenvb,66.9k,c|c++|shell,no
12818978,meaning of (number) & (-number),13,3,5302,https://stackoverflow.com/questions/12818978/meaning-of-number-number,2012-10-10 12:07:52,Aseem Goyal,2395,c|c#|c++,no
12710336,Can compiler sometimes cache variable declared as volatile,13,10,3020,https://stackoverflow.com/questions/12710336/can-compiler-sometimes-cache-variable-declared-as-volatile,2012-10-03 14:10:35,pythonic,16.8k,c|c++|python,no
8683060,Finding the most common three-item sequence in a very large file,13,5,2889,https://stackoverflow.com/questions/8683060/finding-the-most-common-three-item-sequence-in-a-very-large-file,2011-12-30 19:12:00,user1002288,4374,c|c++|shell,no
6427977,Intel TBB will work on AMD processors? [duplicate],13,3,8026,https://stackoverflow.com/questions/6427977/intel-tbb-will-work-on-amd-processors,2011-06-21 15:34:01,Rella,56.4k,c|c++|php,no
5838894,How to build Google RE2 for Windows?,13,4,3552,https://stackoverflow.com/questions/5838894/how-to-build-google-re2-for-windows,2011-04-30 01:40:42,user536232,615,c|c++|python,no
5542037,Avoiding overflow in integer multiplication followed by division,13,4,3365,https://stackoverflow.com/questions/5542037/avoiding-overflow-in-integer-multiplication-followed-by-division,2011-04-04 17:22:52,Juraj Blaho,12.5k,c|c#|c++,no
4739388,make an integer even,13,8,5838,https://stackoverflow.com/questions/4739388/make-an-integer-even,2011-01-19 18:53:48,Jo¡Ì?o Portela,5293,c|c++|java,no
4124182,C/C++ encrypt/decrypt with public key,13,3,16513,https://stackoverflow.com/questions/4124182/c-c-encrypt-decrypt-with-public-key,2010-11-08 13:20:04,peoro,23.3k,c|c++|java,no
3653218,Linux tool to check spelling of comments in c/c++ source code,13,3,2388,https://stackoverflow.com/questions/3653218/linux-tool-to-check-spelling-of-comments-in-c-c-source-code,2010-09-06 17:23:21,adf88,3841,c|c++|python,no
3041925,Is Objective-C++ a totally different language from Objective-C?,13,6,1809,https://stackoverflow.com/questions/3041925/is-objective-c-a-totally-different-language-from-objective-c,2010-06-15 00:52:20,Jake Petroules,21.1k,c|c#|c++,no
2728761,"Points, Lines, and Polygons on Spheres with C/C++ [closed]",13,3,2675,https://stackoverflow.com/questions/2728761/points-lines-and-polygons-on-spheres-with-c-c,2010-04-28 10:53:06,user327684,163,c|c++|php,no
2617359,cross platform keyboard/mouse input recommendation [closed],13,3,6813,https://stackoverflow.com/questions/2617359/cross-platform-keyboard-mouse-input-recommendation,2010-04-11 14:32:50,Jay,12.2k,c|c++|php,no
2495420,Is there any LAME C++ wrapper\simplifier (working on Linux Mac and Win from pure code)?,13,4,21501,https://stackoverflow.com/questions/2495420/is-there-any-lame-c-wrapper-simplifier-working-on-linux-mac-and-win-from-pure,2010-03-22 20:19:38,Rella,56.4k,c|c++|shell,no
874052,Properties file library for C (or C++),13,4,25771,https://stackoverflow.com/questions/874052/properties-file-library-for-c-or-c,2009-05-17 07:01:10,JamieH,1157,c|c++|java,no
637371,Option Parsers for C/C++? [duplicate],13,6,19287,https://stackoverflow.com/questions/637371/option-parsers-for-c-c,2009-03-12 04:32:14,Paul Wicks,53.1k,c|c++|shell,no
437279,"Is it safe to use getenv() in static initializers, that is, before main()?",13,3,1988,https://stackoverflow.com/questions/437279/is-it-safe-to-use-getenv-in-static-initializers-that-is-before-main,2009-01-12 22:32:35,Don Wakefield,8205,c|c++|shell,no
304784,Difference between using fork/execvp and system call,13,5,7562,https://stackoverflow.com/questions/304784/difference-between-using-fork-execvp-and-system-call,2008-11-20 09:37:43,foo,205,c|c++|shell,no
209603,Steps to make a LED blink from a C/C++ program?,13,7,55017,https://stackoverflow.com/questions/209603/steps-to-make-a-led-blink-from-a-c-c-program,2008-10-16 17:55:34,Brian R. Bondy,302k,c|c++|shell,no
69250,Why does a C/C++ program often have optimization turned off in debug mode?,13,6,3548,https://stackoverflow.com/questions/69250/why-does-a-c-c-program-often-have-optimization-turned-off-in-debug-mode,2008-09-16 03:51:07,Benoit,33.5k,c|c++|java,no
27779,MFC resources / links,13,7,2554,https://stackoverflow.com/questions/27779/mfc-resources-links,2008-08-26 11:28:43,JamesSugrue,14k,c|c#|c++,no
20026243,Find 2 missing numbers in an array of integers with two missing values,13,12,26956,https://stackoverflow.com/questions/20026243/find-2-missing-numbers-in-an-array-of-integers-with-two-missing-values,2013-11-17 01:52:56,ordinary,4835,c|c++|java,no
18888152,difference between Strings in C++ and Java,13,6,11670,https://stackoverflow.com/questions/18888152/difference-between-strings-in-c-and-java,2013-09-19 07:01:35,TheLostMind,34.3k,c|c++|java,no
17203094,Java deserialization in C++,13,3,1638,https://stackoverflow.com/questions/17203094/java-deserialization-in-c,2013-06-19 23:37:53,user888379,837,c|c++|java,yes
4574479,What are the alternatives to public fields?,13,12,1514,https://stackoverflow.com/questions/4574479/what-are-the-alternatives-to-public-fields,2011-01-01 15:17:35,James,205,c#|c++|java,no
3691940,Finding the median value of an array?,13,9,61913,https://stackoverflow.com/questions/3691940/finding-the-median-value-of-an-array,2010-09-11 17:33:24,Steffan Harris,7777,c#|c++|java,no
2224092,What data-structure should I use to create my own ¡°BigInteger¡± class?,13,10,3751,https://stackoverflow.com/questions/2224092/what-data-structure-should-i-use-to-create-my-own-biginteger-class,2010-02-08 19:01:23,Fifa89,161,c|c++|java,no
42125084,Accessing OpenCV CUDA Functions from Python (No PyCUDA),13,4,17916,https://stackoverflow.com/questions/42125084/accessing-opencv-cuda-functions-from-python-no-pycuda,2017-02-08 22:45:39,ostrumvulpes,473,c++|java|python,no
12809496,Does it make sense to modify in-place AND return a copy?,13,2,397,https://stackoverflow.com/questions/12809496/does-it-make-sense-to-modify-in-place-and-return-a-copy,2012-10-09 22:46:57,Mark Ransom,260k,c|c++|python,no
10298371,Cython and C++ inheritance,13,3,4354,https://stackoverflow.com/questions/10298371/cython-and-c-inheritance,2012-04-24 13:00:28,ascobol,6868,c|c++|python,no
5081678,Handling default parameters in cython,13,1,6006,https://stackoverflow.com/questions/5081678/handling-default-parameters-in-cython,2011-02-22 17:34:29,amicitas,10k,c|c++|python,no
4881377,How to parse C++ source in Python? [closed],13,7,5350,https://stackoverflow.com/questions/4881377/how-to-parse-c-source-in-python,2011-02-02 23:59:01,DarenW,15.3k,c++|java|python,no
32981114,How to build a mixed (C++ + C#) solution with Travis CI?,13,2,1824,https://stackoverflow.com/questions/32981114/how-to-build-a-mixed-c-c-solution-with-travis-ci,2015-10-06 22:54:43,DuckQueen,990,c#|c++|java,no
20827111,C# vs C++ ternary operator,13,2,561,https://stackoverflow.com/questions/20827111/c-sharp-vs-c-ternary-operator,2013-12-29 16:06:56,Michael,203,c|c#|c++,no
12324223,Does having old commented code and a lot of whitespaces in code slow down performance?,13,4,4347,https://stackoverflow.com/questions/12324223/does-having-old-commented-code-and-a-lot-of-whitespaces-in-code-slow-down-perfor,2012-09-07 19:27:13,user1632018,2279,c#|c++|javascript,no
11123899,Passing a C# class object in and out of a C++ DLL class,13,3,17075,https://stackoverflow.com/questions/11123899/passing-a-c-sharp-class-object-in-and-out-of-a-c-dll-class,2012-06-20 16:23:40,Bryan A,1315,c#|c++|shell,yes
8433135,How to know if a ¡°.exe¡± process was written with C++ or C#? [duplicate],13,4,10548,https://stackoverflow.com/questions/8433135/how-to-know-if-a-exe-process-was-written-with-c-or-c,2011-12-08 15:12:31,Diogo,1387,c|c#|c++,no
2931288,Edit characters in a String in C#,13,11,6220,https://stackoverflow.com/questions/2931288/edit-characters-in-a-string-in-c-sharp,2010-05-28 17:46:10,Robben_Ford_Fan_boy,7204,c|c#|c++,no
2618138,Introduction to C# for C/C++ users,13,7,10694,https://stackoverflow.com/questions/2618138/introduction-to-c-sharp-for-c-c-users,2010-04-11 18:16:09,Ronny Brendel,4463,c#|c++|shell,no
2179270,"Pass C# string to C++ and pass C++ result (string, char*.. whatever) to C#",13,5,30270,https://stackoverflow.com/questions/2179270/pass-c-sharp-string-to-c-and-pass-c-result-string-char-whatever-to-c-s,2010-02-01 18:58:37,Smjert,285,c|c#|c++,yes
1628434,null objects vs. empty objects,13,11,14195,https://stackoverflow.com/questions/1628434/null-objects-vs-empty-objects,2009-10-27 02:20:10,¡Ì¨º¨C¡Þn,10.4k,c#|c++|java,no
600639,Why does C# compile much faster than C++? [duplicate],13,3,6588,https://stackoverflow.com/questions/600639/why-does-c-sharp-compile-much-faster-than-c,2009-03-01 22:09:23,,,c|c#|c++,no
919542,Does anyone know any train timetable API service? [closed],13,8,11870,https://stackoverflow.com/questions/919542/does-anyone-know-any-train-timetable-api-service,2009-05-28 07:04:18,Strae,16.5k,javascript|php|python,no
35560449,Parentheses around return values - why?,13,4,5105,https://stackoverflow.com/questions/35560449/parentheses-around-return-values-why,2016-02-22 17:49:56,Frank Puffer,7658,c|c++|java,no
101267,Is there any way to define a constant value to Java at compile time,13,7,6601,https://stackoverflow.com/questions/101267/is-there-any-way-to-define-a-constant-value-to-java-at-compile-time,2008-09-19 11:50:35,GKelly,3475,c|c++|java,no
32389977,Import Error: No module name libstdcxx,13,4,11430,https://stackoverflow.com/questions/32389977/import-error-no-module-name-libstdcxx,2015-09-04 04:16:56,toantruong,385,c|c++|python,no
26134455,How to get reference count of a PyObject?,13,1,3908,https://stackoverflow.com/questions/26134455/how-to-get-reference-count-of-a-pyobject,2014-10-01 05:05:58,DLunin,880,c|c++|python,no
14698086,GDB-Python scripting: any samples iterating through C/C++ struct fields,13,1,7184,https://stackoverflow.com/questions/14698086/gdb-python-scripting-any-samples-iterating-through-c-c-struct-fields,2013-02-05 00:13:44,minghua,4055,c|c++|python,no
1427002,Calling Py_Finalize() from C,13,3,3929,https://stackoverflow.com/questions/1427002/calling-py-finalize-from-c,2009-09-15 12:51:46,Voo,26.1k,c|c++|python,yes
6122797,Phonetic characters to speech,13,6,2847,https://stackoverflow.com/questions/6122797/phonetic-characters-to-speech,2011-05-25 10:13:34,Predator,1241,c|c#|c++,no
38066640,What is the Python equivalent of Java's UnsupportedOperationException?,12,2,2701,https://stackoverflow.com/questions/38066640/what-is-the-python-equivalent-of-javas-unsupportedoperationexception,2016-06-28 03:37:50,erwaman,2431,c|java|python,no
32348453,Python Counter alternative for Java,12,2,3209,https://stackoverflow.com/questions/32348453/python-counter-alternative-for-java,2015-09-02 08:41:52,nikosdi,1808,c|java|python,no
16447410,How to execute Python script from Java?,12,4,61376,https://stackoverflow.com/questions/16447410/how-to-execute-python-script-from-java,2013-05-08 18:10:40,Biribu,2979,java|python|shell,yes
9375661,Exactly the same behavior between Java String.getBytes() and Python string -> bytes?,12,3,14603,https://stackoverflow.com/questions/9375661/exactly-the-same-behavior-between-java-string-getbytes-and-python-string-by,2012-02-21 10:12:06,Sandro Munda,34.6k,c|java|python,no
7799610,exceptions + signaling end-of-iterator: why is it bad in Java and normal in Python?,12,7,1397,https://stackoverflow.com/questions/7799610/exceptions-signaling-end-of-iterator-why-is-it-bad-in-java-and-normal-in-pyth,2011-10-17 21:10:47,Jason S,165k,c#|java|python,no
3346970,Starting with Android: Java or Python (SL4A),12,5,11675,https://stackoverflow.com/questions/3346970/starting-with-android-java-or-python-sl4a,2010-07-27 19:04:54,Mad Scientist,15.9k,c++|java|python,no
1714624,Is there any library to deserialize with python which is serialized with java,12,7,7433,https://stackoverflow.com/questions/1714624/is-there-any-library-to-deserialize-with-python-which-is-serialized-with-java,2009-11-11 11:33:19,Prabu,2234,java|javascript|python,yes
3473754,Convert .c to .java [closed],12,7,71223,https://stackoverflow.com/questions/3473754/convert-c-to-java,Aug 13 '10 at 3:49,Aymon Fournier,3894,c|c++|java,no
4838221,Why are compiled Java class files smaller than C compiled files?,12,9,3429,https://stackoverflow.com/questions/4838221/why-are-compiled-java-class-files-smaller-than-c-compiled-files,Jan 29 '11 at 17:15,Ahmad Soboh,624,c|c++|java,no
845183,Convert static windows library to dll,12,3,8576,https://stackoverflow.com/questions/845183/convert-static-windows-library-to-dll,May 10 '09 at 11:50,jb.,18.8k,c|c++|java,no
5102186,Wireless API for Linux in C or Java,12,2,15141,https://stackoverflow.com/questions/5102186/wireless-api-for-linux-in-c-or-java,Feb 24 '11 at 8:35,Dimitri,7071,c|java|php,no
